Generation,Performance_p_m_0.1,Diversity_p_m_0.1,Performance_p_m_0.25,Diversity_p_m_0.25,Performance_p_m_0.5,Diversity_p_m_0.5,Performance_p_m_0.75,Diversity_p_m_0.75,Performance_p_m_0.9,Diversity_p_m_0.9
48,60.19134840870236,4.3490870609116135,60.8462335026027,3.272161630730437,60.2818045576662,4.508972121551584,59.330162208341676,5.63354326412109,58.391488366947904,5.258361565258827
49,60.22145509319272,4.1806568004335665,60.85277086239195,3.288601455952286,60.38443401043813,4.402070017187246,59.517780437311785,5.447254469979833,58.41264111150293,5.216207215224505
50,60.35150501747823,3.9535580293186334,60.85956118900874,3.273611607318695,60.411033360290936,4.326575862618314,59.5714908184318,5.324038655829956,58.48727240410171,5.0391330536034875
51,60.48543963027951,3.698990079038561,60.93398370364985,3.1782610118590235,60.26640121217211,4.457432120706884,59.77201641598127,5.026981672587741,58.68259425182158,4.857452338288447
52,60.5963522010804,3.6154073722412794,61.103095358456294,2.6710095726563594,60.45546518692216,4.269459089587779,59.77714463477609,4.966383674732,58.91412136234411,4.533232848601147
53,60.6524893705601,3.5456871209118384,61.240542524312346,2.109670235491325,60.45859579777402,4.184895468535523,59.99722489879894,4.464976190002906,58.8857572381376,4.346550695600958
54,60.755429496500774,3.2771924255604126,61.31069257240189,1.9986257798377454,60.56114585778667,3.81477572319538,60.09946314423789,4.318438848472811,58.93424097275979,4.1815143597870446
55,60.794533208450076,3.2390626284195196,61.327606859317505,1.9490424093262397,60.58249414567213,3.6894336070838603,60.20408611241625,4.058078586186373,58.955105067166166,4.148743286115066
56,60.84673139664389,3.1746478004781964,61.34136046673138,1.9248469123545717,60.61604901086331,3.6580704954460472,60.26999234842995,3.756008288961907,59.12506873667227,3.9620407681362315
57,60.964087307102076,2.9639684554420835,61.33841890678622,1.9214469592332044,60.62974203425537,3.6035845552824317,60.26982443801568,3.6141262634403684,59.02383317346919,3.9534099006423973
